chain,query_id,question,language,item_title,relevant_count,recall@5,recall@10,recall@20,precision@5,precision@10,precision@20,hit@5,hit@10,hit@20,ndcg@5,ndcg@10,ndcg@20,mrr,first_relevant_rank,retrieved_detail
governed_v2,q011,策略迭代和值迭代的主要区别是什么,zh,好未来,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.1,0.05,1,1,1,0.3391602052736161,0.3026024134988135,0.3026024134988135,1.0,1,*#1:ad4886f4...(0.0066) |  #2:996a3b64...(0.0065) |  #3:18997384...(0.0063) |  #4:34f229bb...(0.0063) |  #5:49fcc00b...(0.0062) |  #6:e7029b40...(0.0061) |  #7:db6dfef9...(0.0060) |  #8:36df1294...(0.0059) |  #9:cc923a57...(0.0058) |  #10:b973cade...(0.0057) |  #11:ce6cec2d...(0.0056) |  #12:624f1c38...(0.0056) |  #13:6f5455f7...(0.0055) |  #14:fe96bf38...(0.0054) |  #15:15ea2e85...(0.0053) |  #16:047e00b3...(0.0053) |  #17:cd3b5e67...(0.0052) |  #18:3628c35e...(0.0051) |  #19:029acb99...(0.0051) |  #20:b4f17faa...(0.0050)
governed_v2,q012,根据C++编码规范，数据库表存储引擎必须使用什么,zh,C++编码规范V01.00,5,0.2,0.4,0.6,0.2,0.2,0.15,1,1,1,0.13120507751234178,0.2442584792702138,0.33886482597687817,0.2,5, #1:fb81fe95...(0.0066) |  #2:1ecdb21b...(0.0065) |  #3:96af163a...(0.0063) |  #4:0265a7d3...(0.0063) | *#5:71fb6669...(0.0062) |  #6:8891387f...(0.0061) | *#7:4cbe120f...(0.0060) |  #8:4047afa3...(0.0059) |  #9:384fb5fc...(0.0058) |  #10:ce5e5110...(0.0057) | *#11:2dd79d42...(0.0056) |  #12:6edfa2a9...(0.0056) |  #13:44f503a2...(0.0055) |  #14:ad2a3d28...(0.0054) |  #15:06ede455...(0.0053) |  #16:b26726de...(0.0053) |  #17:818c4041...(0.0052) |  #18:b26160f2...(0.0051) |  #19:6001177d...(0.0051) |  #20:321e19e2...(0.0050)
governed_v2,q013,在Python编码规范中，当函数参数过多时，文档推荐使用哪种方式来封装参数,zh,python_coding_standards,5,0.2,0.2,0.4,0.2,0.1,0.1,1,1,1,0.3391602052736161,0.3391602052736161,0.4239502565920201,1.0,1,*#1:b48f2733...(0.0066) |  #2:09081604...(0.0065) |  #3:e92f5999...(0.0063) |  #4:454514f9...(0.0063) |  #5:0dfd22cf...(0.0062) |  #6:8eb61d66...(0.0061) |  #7:c8b79ea1...(0.0060) |  #8:8efb8e93...(0.0059) |  #9:9a0635f7...(0.0058) |  #10:972c15d1...(0.0057) |  #11:c7b37408...(0.0056) |  #12:3a6cfbb7...(0.0056) |  #13:7fd80828...(0.0055) |  #14:8d0fac14...(0.0054) | *#15:663c10f7...(0.0053) |  #16:ade5411b...(0.0053) |  #17:d3f3091e...(0.0052) |  #18:ea79ec48...(0.0051) |  #19:a96a0bd4...(0.0051) |  #20:c3507937...(0.0050)
governed_v2,q014,处理Tavily返回的超长内容时，Map-Reduce策略具体包含哪三个核心阶段,zh,面试常见问题,5,0.4,0.8,0.8,0.4,0.4,0.2,1,1,1,0.4703652827859579,0.6855160796667416,0.6855160796667416,1.0,1,*#1:6cef7175...(0.0066) |  #2:3d3124c8...(0.0065) |  #3:328ada81...(0.0063) |  #4:56762f0a...(0.0063) | *#5:2b08d353...(0.0062) |  #6:f801157c...(0.0061) | *#7:ffb9c7e9...(0.0060) |  #8:aa888d1d...(0.0059) | *#9:8f9dd6e1...(0.0058) |  #10:e1a6ec2b...(0.0057) |  #11:ecca7d84...(0.0056) |  #12:0a983328...(0.0056) |  #13:caee45ef...(0.0055) |  #14:77e253e7...(0.0054) |  #15:0c3fd6f7...(0.0053) |  #16:34fdf438...(0.0053) |  #17:90a249fa...(0.0052) |  #18:0fc3b066...(0.0051) |  #19:ce2d35a1...(0.0051) |  #20:be865ef7...(0.0050)
governed_v2,q015,在大模型微调中，评估指标应当如何正确组合使用,zh,大模型微调指南,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,, #1:e7c3e39a...(0.0066) |  #2:c2ca6f6a...(0.0065) |  #3:342dbfc7...(0.0063) |  #4:f49041e1...(0.0063) |  #5:1b0e9c0e...(0.0062) |  #6:e3255b05...(0.0061) |  #7:b8dd3beb...(0.0060) |  #8:167bf808...(0.0059) |  #9:214dbe8d...(0.0058) |  #10:353d1d0a...(0.0057) |  #11:40f6619a...(0.0056) |  #12:63e89559...(0.0056) |  #13:f8c4350b...(0.0055) |  #14:062f62c4...(0.0054) |  #15:5393dac6...(0.0053) |  #16:8db259d1...(0.0053) |  #17:760beb4d...(0.0052) |  #18:b75a95b0...(0.0051) |  #19:91656abe...(0.0051) |  #20:7c362dea...(0.0050)
governed_v2,q016,在Transformer模型的解码优化中，束搜索（Beam Search）是如何工作的,zh,好未来,5,0.4,0.6,0.8,0.4,0.3,0.2,1,1,1,0.27727342735504823,0.39032682911292027,0.4771376053488466,0.25,4, #1:4fff061b...(0.0066) |  #2:f0f1ca4b...(0.0065) |  #3:ca850b02...(0.0063) | *#4:1fa4baa6...(0.0063) | *#5:f36f4e2f...(0.0062) |  #6:78ec8436...(0.0061) | *#7:aa17c819...(0.0060) |  #8:1d623ad9...(0.0059) |  #9:0c3fd6f7...(0.0058) |  #10:56762f0a...(0.0057) |  #11:3dcb4c24...(0.0056) |  #12:88bcf776...(0.0056) |  #13:328ada81...(0.0055) | *#14:01a2738a...(0.0054) |  #15:1e91f40c...(0.0053) |  #16:c8b79ea1...(0.0053) |  #17:dd9aa027...(0.0052) |  #18:d7484d3a...(0.0051) |  #19:67fa8fd0...(0.0051) |  #20:f51a95fb...(0.0050)
governed_v2,q017,在好未来的面经中，为什么选择用高斯分布初始化A，而不是让A为0,zh,好未来,6,0.3333333333333333,0.5,0.5,0.4,0.3,0.15,1,1,1,0.4703652827859579,0.5205324778030482,0.5205324778030482,1.0,1,*#1:f43adce4...(0.0066) |  #2:2242b6bd...(0.0065) |  #3:c3507937...(0.0063) |  #4:89a7c395...(0.0063) | *#5:53d27728...(0.0062) |  #6:0890a31a...(0.0061) | *#7:82877bd2...(0.0060) |  #8:df4e51e5...(0.0059) |  #9:8738ef10...(0.0058) |  #10:aa7b2acd...(0.0057) |  #11:9a2475ff...(0.0056) |  #12:67fa8fd0...(0.0056) |  #13:5fb22568...(0.0055) |  #14:f51a95fb...(0.0054) |  #15:5613423a...(0.0053) |  #16:eb3ec79e...(0.0053) |  #17:ca850b02...(0.0052) |  #18:ca329bc9...(0.0051) |  #19:62604032...(0.0051) |  #20:24610b2f...(0.0050)
governed_v2,q018,lora_dropout的默认值是多少,zh,大模型微调指南,6,0.0,0.16666666666666666,0.16666666666666666,0.0,0.1,0.05,0,1,1,0.0,0.09109240322345807,0.09109240322345807,0.1111111111111111,9, #1:44f503a2...(0.0066) |  #2:ad2a3d28...(0.0065) |  #3:99165ab8...(0.0063) |  #4:4c7d8ee4...(0.0063) |  #5:7bf1f0dc...(0.0062) |  #6:b26726de...(0.0061) |  #7:818c4041...(0.0060) |  #8:1c4fe915...(0.0059) | *#9:76030cf1...(0.0058) |  #10:910facac...(0.0057) |  #11:0265a7d3...(0.0056) |  #12:96af163a...(0.0056) |  #13:ece86ebf...(0.0055) |  #14:66e3e8e5...(0.0054) |  #15:48bc8b40...(0.0053) |  #16:13547bda...(0.0053) |  #17:1c47194f...(0.0052) |  #18:44bc4f03...(0.0051) |  #19:5fb22568...(0.0051) |  #20:99887fcf...(0.0050)
governed_v2,q019,BLEU指标在评估大模型生成的答案时，其核心逻辑是什么,zh,面试常见问题,5,0.4,0.8,1.0,0.4,0.4,0.25,1,1,1,0.34519134224686937,0.5729957773136274,0.6620760475318618,0.5,2, #1:c2ca6f6a...(0.0066) | *#2:a48d1da4...(0.0065) |  #3:45fe3e9c...(0.0063) |  #4:a77d5fe1...(0.0063) | *#5:91656abe...(0.0062) | *#6:86f5b74a...(0.0061) |  #7:99887fcf...(0.0060) | *#8:97c91b71...(0.0059) |  #9:7c362dea...(0.0058) |  #10:21c50df6...(0.0057) |  #11:7190f6b4...(0.0056) |  #12:e7c3e39a...(0.0056) | *#13:92add288...(0.0055) |  #14:e3255b05...(0.0054) |  #15:b8dd3beb...(0.0053) |  #16:167bf808...(0.0053) |  #17:67fa8fd0...(0.0052) |  #18:3d797f58...(0.0051) |  #19:607433ef...(0.0051) |  #20:0fd640ff...(0.0050)
governed_v2,q020,"What is the rule regarding the use of spaces after keywords like if, for, and while",en,C++编码规范V01.00,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,, #1:432a562d...(0.0066) |  #2:1f589104...(0.0065) |  #3:da1eb643...(0.0063) |  #4:f456c5c1...(0.0063) |  #5:5a233404...(0.0062) |  #6:61985aba...(0.0061) |  #7:8d94ee3e...(0.0060) |  #8:442969e1...(0.0059) |  #9:21a6da10...(0.0058) |  #10:2a88baea...(0.0057) |  #11:24b00111...(0.0056) |  #12:341bb66b...(0.0056) |  #13:79bce538...(0.0055) |  #14:76735e15...(0.0054) |  #15:b26160f2...(0.0053) |  #16:cccfcb69...(0.0053) |  #17:c6fca19a...(0.0052) |  #18:9d92497a...(0.0051) |  #19:8f23f4be...(0.0051) |  #20:2ecaee90...(0.0050)
governed_v2,q021,PreNorm和PostNorm在定义和优缺点上有什么区别,zh,好未来,5,0.8,0.8,0.8,0.8,0.4,0.2,1,1,1,0.6608397947263839,0.6608397947263839,0.6608397947263839,0.5,2, #1:c8b79ea1...(0.0066) | *#2:d55babda...(0.0065) | *#3:f51a95fb...(0.0063) | *#4:d6268e18...(0.0063) | *#5:3a6cfbb7...(0.0062) |  #6:f44f9b3e...(0.0061) |  #7:b26160f2...(0.0060) |  #8:8db49088...(0.0059) |  #9:bca66de3...(0.0058) |  #10:6d0713ff...(0.0057) |  #11:34f229bb...(0.0056) |  #12:3dcb4c24...(0.0056) |  #13:b95539d4...(0.0055) |  #14:99887fcf...(0.0054) |  #15:a03ad8f6...(0.0053) |  #16:de02d350...(0.0053) |  #17:0decde72...(0.0052) |  #18:da5f112d...(0.0051) |  #19:24f49a0c...(0.0051) |  #20:33efff05...(0.0050)
governed_v2,q022,在RAG系统中，递归字符分块策略适用于哪些场景,zh,面试常见问题,5,0.6,0.6,0.8,0.6,0.3,0.2,1,1,1,0.6548086577531307,0.6548086577531307,0.7464626856814636,1.0,1,*#1:a90156f1...(0.0066) |  #2:c49ff211...(0.0065) | *#3:b9484b23...(0.0063) | *#4:4e48cc4e...(0.0063) |  #5:7a7a58aa...(0.0062) |  #6:607433ef...(0.0061) |  #7:2f37f7fd...(0.0060) |  #8:c5f38d3e...(0.0059) |  #9:15df4c6f...(0.0058) |  #10:24f49a0c...(0.0057) |  #11:7235a9ed...(0.0056) | *#12:93ecab00...(0.0056) |  #13:bd9e5fb7...(0.0055) |  #14:bf92531b...(0.0054) |  #15:a81ec8a3...(0.0053) |  #16:be865ef7...(0.0053) |  #17:1f62beea...(0.0052) |  #18:b95539d4...(0.0051) |  #19:21c50df6...(0.0051) |  #20:939fc98f...(0.0050)
governed_v2,q023,C++编码规范中建议使用什么结构来防止头文件被重复引用,zh,C++编码规范V01.00,5,0.6,0.8,0.8,0.6,0.4,0.2,1,1,1,0.6548086577531307,0.7569060528760422,0.7569060528760422,1.0,1,*#1:92730939...(0.0066) |  #2:1cab8a39...(0.0065) | *#3:97761f5d...(0.0063) | *#4:edf5644b...(0.0063) |  #5:0265a7d3...(0.0062) |  #6:ebe450e7...(0.0061) |  #7:9a0635f7...(0.0060) |  #8:6001177d...(0.0059) | *#9:fc35ba02...(0.0058) |  #10:c5b87c53...(0.0057) |  #11:fb81fe95...(0.0056) |  #12:66548210...(0.0056) |  #13:2dd79d42...(0.0055) |  #14:6edfa2a9...(0.0054) |  #15:ade5411b...(0.0053) |  #16:c7433324...(0.0053) |  #17:803954c7...(0.0052) |  #18:c8b79ea1...(0.0051) |  #19:96c9fadf...(0.0051) |  #20:46b9218d...(0.0050)
governed_v2,q024,在文档更新策略中，当发现同名文档但 Hash 改变时，系统会执行哪些操作,zh,面试常见问题,5,0.2,0.2,0.2,0.2,0.1,0.05,1,1,1,0.3391602052736161,0.3391602052736161,0.3391602052736161,1.0,1,*#1:a6da3e56...(0.0066) |  #2:bf92531b...(0.0065) |  #3:6969434f...(0.0063) |  #4:845d7199...(0.0063) |  #5:9bd8d97a...(0.0062) |  #6:33045e66...(0.0061) |  #7:a90156f1...(0.0060) |  #8:82a8f29d...(0.0059) |  #9:c49ff211...(0.0058) |  #10:e9119035...(0.0057) |  #11:a87597be...(0.0056) |  #12:21018e29...(0.0056) |  #13:f013e21b...(0.0055) |  #14:ea79ec48...(0.0054) |  #15:c3507937...(0.0053) |  #16:e7029b40...(0.0053) |  #17:f15065d8...(0.0052) |  #18:c9771690...(0.0051) |  #19:996a3b64...(0.0051) |  #20:60aa482e...(0.0050)
governed_v2,q025,在检索结果与问题不相关时，应该采取哪些措施来防止模型胡编乱造,zh,面试常见问题,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.2,0.1,1,1,1,0.6713860725233041,0.6713860725233041,0.6713860725233041,1.0,1,*#1:59e17662...(0.0066) |  #2:65291676...(0.0065) |  #3:a90156f1...(0.0063) | *#4:3f14517f...(0.0063) |  #5:cde8c0d1...(0.0062) |  #6:15df4c6f...(0.0061) |  #7:b446621d...(0.0060) |  #8:33484b99...(0.0059) |  #9:21c50df6...(0.0058) |  #10:7f542e36...(0.0057) |  #11:5dc6b37a...(0.0056) |  #12:55c76298...(0.0056) |  #13:b65a6d4e...(0.0055) |  #14:7fd80828...(0.0054) |  #15:77e253e7...(0.0053) |  #16:0bb2028c...(0.0053) |  #17:d55babda...(0.0052) |  #18:8da77638...(0.0051) |  #19:7ead3974...(0.0051) |  #20:0890a31a...(0.0050)
governed_v2,q026,What should be done immediately after allocating memory with malloc or new according to the C++ coding standard,en,C++编码规范V01.00,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.2,0.1,1,1,1,0.5531464700081437,0.4935232796777482,0.4935232796777482,1.0,1,*#1:6001177d...(0.0066) | *#2:aeef4400...(0.0065) |  #3:c5b87c53...(0.0063) |  #4:375dbc0c...(0.0063) |  #5:54f6a01a...(0.0062) |  #6:68a0c846...(0.0061) |  #7:c97f00a6...(0.0060) |  #8:5e876c0c...(0.0059) |  #9:4eda3c43...(0.0058) |  #10:2dd79d42...(0.0057) |  #11:ebe450e7...(0.0056) |  #12:0bef4e45...(0.0056) |  #13:ac2c8627...(0.0055) |  #14:6f41aede...(0.0054) |  #15:01a2738a...(0.0053) |  #16:a5737bbe...(0.0053) |  #17:f03a5673...(0.0052) |  #18:06ede455...(0.0051) |  #19:d6fa991b...(0.0051) |  #20:328864c5...(0.0050)
governed_v2,q027,"What is the section number for ""函数设计"" in the C/C++ development specification according to the document",en,C++编码规范V01.00,5,0.0,0.2,0.2,0.0,0.1,0.05,0,1,1,0.0,0.10699313236726378,0.10699313236726378,0.125,8, #1:17262962...(0.0066) |  #2:d6fa991b...(0.0065) |  #3:9a0635f7...(0.0063) |  #4:2dd79d42...(0.0063) |  #5:4cbe120f...(0.0062) |  #6:96c9fadf...(0.0061) |  #7:4047afa3...(0.0060) | *#8:8c6b3714...(0.0059) |  #9:fb81fe95...(0.0058) |  #10:aeef4400...(0.0057) |  #11:407e3808...(0.0056) |  #12:edf5644b...(0.0056) |  #13:c5b87c53...(0.0055) |  #14:97761f5d...(0.0054) |  #15:e455a3de...(0.0053) |  #16:8bec09a2...(0.0053) |  #17:1cab8a39...(0.0052) |  #18:0fca0ff6...(0.0051) |  #19:ebe450e7...(0.0051) |  #20:ade5411b...(0.0050)
governed_v2,q028,RAG架构中的HyDE技术是如何缓解提问与文档表述的语义鸿沟的,zh,面试常见问题,5,0.2,0.2,0.4,0.2,0.1,0.1,1,1,1,0.3391602052736161,0.3391602052736161,0.41637689355637,1.0,1,*#1:e0d002a8...(0.0066) |  #2:9bd8d97a...(0.0065) |  #3:bf92531b...(0.0063) |  #4:325e6c56...(0.0063) |  #5:2f37f7fd...(0.0062) |  #6:cde8c0d1...(0.0061) |  #7:be865ef7...(0.0060) |  #8:1f62beea...(0.0059) |  #9:15df4c6f...(0.0058) |  #10:99887fcf...(0.0057) |  #11:21c50df6...(0.0056) |  #12:7c362dea...(0.0056) |  #13:a6da3e56...(0.0055) |  #14:a81ec8a3...(0.0054) |  #15:2f5dc6a1...(0.0053) |  #16:ad33cecc...(0.0053) |  #17:7a7a58aa...(0.0052) |  #18:c5f38d3e...(0.0051) |  #19:607433ef...(0.0051) | *#20:9c730ce9...(0.0050)
governed_v2,q029,根据Git提交规范，'refactor'类型代表什么含义,zh,python_coding_standards,5,0.2,0.2,0.2,0.2,0.1,0.05,1,1,1,0.3391602052736161,0.3391602052736161,0.3391602052736161,1.0,1,*#1:4e3cdf01...(0.0066) |  #2:a96a0bd4...(0.0065) |  #3:3fe47bba...(0.0063) |  #4:9e15db7c...(0.0063) |  #5:c4fca756...(0.0062) |  #6:b005419c...(0.0061) |  #7:fcb86a63...(0.0060) |  #8:60c47aff...(0.0059) |  #9:de928ba2...(0.0058) |  #10:131e73d6...(0.0057) |  #11:07f70db0...(0.0056) |  #12:02149dc8...(0.0056) |  #13:4db00961...(0.0055) |  #14:e92f5999...(0.0054) |  #15:99165ab8...(0.0053) |  #16:4c7d8ee4...(0.0053) |  #17:7bf1f0dc...(0.0052) |  #18:9554a8a7...(0.0051) |  #19:dfd3845b...(0.0051) |  #20:3f680f3c...(0.0050)
